scenario_slug,exp_id,method,method_slug,mht_method,alpha,B_budget_multiplier,C_budget_multiplier,W_cap_multiplier,effective_alpha,gamma_i_multiplier,delta,opt_cost,true_cost,x_size,y_size,z_star_size,z_size,avg_circuit_bound_width,avg_group_bound_width,worst_value,best_lower,best_upper,gap,timed_out,elapsed_sec,x_sum,y_sum,z_sum,z_star_sum,eval_cost,W_used_fasttrip_opt,W_used_psps_opt,B_budget,C_budget,W_cap,B_budget_fraction,C_budget_fraction,W_cap_fraction,alpha_effective,gamma,K_groups,grouping_method,population_psps_actual,population_fast_trip,population_psps
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p8__d1__expid0__d56e1c74ae,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.9,0.8,1.0,6709548.556638606,1710170.3571428573,162,8,55,0,15.283223930452401,233.17280126137774,6709548.556638606,5914554.974349542,6709548.556638606,0.11848689603751007,True,120.01857686042786,162,8,0,55,1710170.3571428573,232245.6,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p8__d1__expid0__d56e1c74ae,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.9,0.8,1.0,9658145.208787981,1841819.3619047618,239,22,60,0,22.005821856836814,319.5617003681235,9658145.208787981,6968088.77947852,9658145.208787981,0.2785272297274811,True,120.0197811126709,239,22,0,60,1841819.3619047618,336838.39999999997,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p8__d1__expid0__d56e1c74ae,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.9,0.8,1.0,40197979.68667623,2832068.983809524,188,160,12,28,18.72918733624749,,40197979.68667623,40197979.68667614,40197979.68667623,2.2241656884243915e-15,False,0.34032320976257324,188,160,28,12,2832068.983809524,815776.1866666668,24647.166666666664,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p8__d1__expid0__d56e1c74ae,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.9,0.8,1.0,23061848.292921707,2705738.988571428,203,160,22,43,10.325398844225042,,23061848.292921707,23061848.292921703,23061848.292921707,1.6153476734149293e-16,False,0.32318592071533203,203,160,43,22,2705738.988571428,770738.6666666667,69666.40844155845,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p8__d1__expid0__d56e1c74ae,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.9,0.8,1.0,20804968.860924028,2774859.033809524,208,160,17,48,8.507157914915426,,20804968.860924028,20804968.860924043,20804968.860924028,-7.162308818368421e-16,False,0.32245612144470215,208,160,48,17,2774859.033809524,791987.0448484849,48448.62380952382,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p8__d1__expid0__d56e1c74ae,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.9,0.8,1.0,749825.9319880833,2234769.6935714283,188,160,11,28,,,749825.9319880833,749825.9319880833,749825.9319880833,0.0,False,0.0889430046081543,188,160,28,11,2234769.6935714283,817167.1933333335,23269.289393939394,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p8__d1__expid0__d56e1c74ae,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.9,0.8,1.0,0.0,2187249.2199999997,240,160,30,0,,,0.0,0.0,0.0,0.0,False,0.03923797607421875,240,160,0,30,2187249.2199999997,733435.1981818182,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.8,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.9,0.95,0.8,4233945.740640378,1351225.4404761908,240,0,100,0,8.32859866126265,146.2258781249679,4233945.740640378,2637189.624460513,4233945.740640378,0.37713192704693427,True,120.04121088981628,240,0,0,100,1351225.4404761908,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.9,0.95,0.8,6613914.962208589,1419560.6119047622,240,0,99,0,15.283223930452401,233.17280126137774,6613914.962208589,4094167.3296449776,6613914.962208589,0.3809767205900377,True,120.03126907348633,240,0,0,99,1419560.6119047622,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.9,0.95,0.8,8376729.896973146,1553906.3285714288,240,0,86,0,22.005821856836814,319.5617003681235,8376729.896973146,5280953.528529669,8376729.896973146,0.3695686033236081,True,120.0087878704071,240,0,0,86,1553906.3285714288,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.9,0.95,0.8,36518711.21089037,2802874.3404761907,210,0,28,210,18.72918733624749,,36518711.21089037,36518711.21089017,36518711.21089037,5.508564498764487e-15,False,0.3219630718231201,210,0,210,28,2802874.3404761907,0.0,840409.2980952382,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.9,0.95,0.8,21006001.734807696,2664035.7452380955,213,0,43,213,10.325398844225042,,21006001.734807696,21006001.734807655,21006001.734807696,1.9507850089900127e-15,False,0.3150913715362549,213,0,213,43,2664035.7452380955,0.0,840409.2410389611,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.9,0.95,0.8,19277176.73506874,2742277.3404761907,220,0,35,220,8.507157914915426,,19277176.73506874,19277176.735068694,19277176.73506874,2.3189849943233174e-15,False,0.8673291206359863,220,0,220,35,2742277.3404761907,0.0,840429.6200865802,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.9,0.95,0.8,708339.1062144209,2133773.066666667,207,0,74,207,,,708339.1062144209,708339.1062144209,708339.1062144209,0.0,False,0.06770610809326172,207,0,207,74,2133773.066666667,0.0,840419.7791341993,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p8__expid0__ee4e3e777d,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.9,0.95,0.8,0.0,2264550.733095238,240,160,9,0,,,0.0,0.0,0.0,5.744528081988218e-05,False,0.043515920639038086,240,160,0,9,2264550.733095238,822052.572840909,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.9,0.95,0.9,3946818.8356385073,1494995.6119047622,240,0,85,50,8.32859866126265,146.2258781249679,3946818.8356385073,4052358.8509094547,3946818.8356385073,-0.026740526906873712,False,36.97048282623291,240,0,50,85,1494995.6119047622,0.0,840119.16,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.9,0.95,0.9,6362432.894800271,1559703.973809524,240,0,87,0,15.283223930452401,233.17280126137774,6362432.894800271,4274473.782342226,6362432.894800271,0.3281699228866428,True,120.85008597373962,240,0,0,87,1559703.973809524,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.9,0.95,0.9,7856479.772102438,1530890.2619047624,240,0,81,0,22.005821856836814,319.5617003681235,7856479.772102438,5579131.599263254,7856479.772102438,0.28986877569847713,True,120.00725889205933,240,0,0,81,1530890.2619047624,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.9,0.95,0.9,39609030.7168788,2973779.007142857,216,0,29,216,18.72918733624749,,39609030.7168788,39609030.71687884,39609030.7168788,-9.405153903133602e-16,False,0.3316967487335205,216,0,216,29,2973779.007142857,0.0,840431.9903571429,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.9,0.95,0.9,22617837.87174034,2781476.411904762,182,0,31,182,10.325398844225042,,22617837.87174034,22617837.87174032,22617837.87174034,9.882351229822312e-16,False,0.31894898414611816,182,0,182,31,2781476.411904762,0.0,840427.3521428572,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.9,0.95,0.9,20614247.377965543,2789804.3404761907,190,0,30,190,8.507157914915426,,20614247.377965543,20614247.377965532,20614247.377965543,5.421430474988657e-16,False,0.31049609184265137,190,0,190,30,2789804.3404761907,0.0,840431.0057142857,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.9,0.95,0.9,745843.6992295384,2222583.8285714285,165,0,58,165,,,745843.6992295384,745843.6992295384,745843.6992295384,0.0,False,0.06633329391479492,165,0,165,58,2222583.8285714285,0.0,840432.2229545454,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d0p9__expid0__da75bc5d92,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.9,0.95,0.9,0.0,2267054.733095238,240,160,8,0,,,0.0,0.0,0.0,5.744528081988218e-05,False,0.04184293746948242,240,160,0,8,2267054.733095238,822052.572840909,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.9,0.95,1.0,4564923.756790741,1595106.723809524,165,0,72,42,8.32859866126265,146.2258781249679,4564923.756790741,4772230.457171882,4564923.756790741,-0.04541296009002397,False,12.776315927505493,165,0,42,72,1595106.723809524,0.0,840410.9333333333,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.9,0.95,1.0,6360266.085999066,1518277.1404761907,240,0,92,52,15.283223930452401,233.17280126137774,6360266.085999066,6360266.085999069,6360266.085999066,-4.3928472269373004e-16,False,34.595046043395996,240,0,52,92,1518277.1404761907,0.0,840389.6333333333,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.9,0.95,1.0,7691720.99909468,1608937.4404761908,237,0,85,43,22.005821856836814,319.5617003681235,7691720.99909468,8014260.775276933,7691720.99909468,-0.04193336916669443,False,37.036739110946655,237,0,43,85,1608937.4404761908,0.0,840040.5666666667,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.9,0.95,1.0,42288511.3930986,2994264.3404761907,199,0,27,199,18.72918733624749,,42288511.3930986,42288511.39309866,42288511.3930986,-1.4094760683658868e-15,False,0.3153870105743408,199,0,199,27,2994264.3404761907,0.0,840407.7749999999,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.9,0.95,1.0,24069384.50924462,2797643.7452380955,159,0,28,159,10.325398844225042,,24069384.50924462,24069384.50924461,24069384.50924462,4.643189314248269e-16,False,0.32018399238586426,159,0,159,28,2797643.7452380955,0.0,840305.2595238095,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.9,0.95,1.0,21778586.580373634,2792259.3404761907,176,1,29,175,8.507157914915426,,21778586.580373634,21778586.580373604,21778586.580373634,1.368423165466233e-15,False,0.3166770935058594,176,1,175,29,2792259.3404761907,255.075,840181.061904762,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.9,0.95,1.0,777526.1054673253,2347507.8285714285,151,1,51,150,,,777526.1054673253,777526.1054673253,777526.1054673253,0.0,False,0.08217287063598633,151,1,150,51,2347507.8285714285,624.15,839805.7477272728,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p95__d1__expid0__05d86d73eb,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.9,0.95,1.0,0.0,2269449.3164285715,240,160,5,0,,,0.0,0.0,0.0,5.744528081988218e-05,False,0.04233717918395996,240,160,0,5,2269449.3164285715,822052.572840909,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.95,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.9,0.9,0.8,4345181.674909946,1368476.7071428574,240,0,100,0,8.32859866126265,146.2258781249679,4345181.674909946,2637200.4567085756,4345181.674909946,0.3930747540577272,True,120.01202392578125,240,0,0,100,1368476.7071428574,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.9,0.9,0.8,6610134.241969322,1437867.6119047622,240,0,95,0,15.283223930452401,233.17280126137774,6610134.241969322,4094167.329644978,6610134.241969322,0.380622665172194,True,120.02341294288635,240,0,0,95,1437867.6119047622,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.9,0.9,0.8,8535513.61102558,1500205.461904762,240,0,88,0,22.005821856836814,319.5617003681235,8535513.61102558,5280385.824726619,8535513.61102558,0.3813628487563085,True,120.01790070533752,240,0,0,88,1500205.461904762,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.9,0.9,0.8,36518711.21089037,2802874.3404761907,210,0,28,210,18.72918733624749,,36518711.21089037,36518711.21089017,36518711.21089037,5.508564498764487e-15,False,0.3212411403656006,210,0,210,28,2802874.3404761907,0.0,840409.2980952382,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.9,0.9,0.8,21006001.734807696,2664035.7452380955,213,0,43,213,10.325398844225042,,21006001.734807696,21006001.734807655,21006001.734807696,1.9507850089900127e-15,False,0.3081238269805908,213,0,213,43,2664035.7452380955,0.0,840409.2410389611,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.9,0.9,0.8,19277176.73506874,2742277.3404761907,220,0,35,220,8.507157914915426,,19277176.73506874,19277176.735068694,19277176.73506874,2.3189849943233174e-15,False,0.30866479873657227,220,0,220,35,2742277.3404761907,0.0,840429.6200865802,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.9,0.9,0.8,708339.1062144209,2133773.066666667,207,0,74,207,,,708339.1062144209,708339.1062144209,708339.1062144209,0.0,False,0.06931209564208984,207,0,207,74,2133773.066666667,0.0,840419.7791341993,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p8__expid0__102d0477f4,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.9,0.9,0.8,0.0,2272644.9164285716,240,160,4,0,,,0.0,0.0,0.0,0.0,False,0.03950071334838867,240,160,0,4,2272644.9164285716,825290.9979545453,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.9,0.9,0.9,3862546.3931626324,1424618.3738095239,236,0,97,55,8.32859866126265,146.2258781249679,3862546.3931626324,4069641.3591166027,3862546.3931626324,-0.053616175671200694,False,36.33575510978699,236,0,55,97,1424618.3738095239,0.0,840269.01,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.9,0.9,0.9,6760691.333475331,1596630.2833333337,240,0,92,0,15.283223930452401,233.17280126137774,6760691.333475331,4274677.519056324,6760691.333475331,0.3677159171739723,True,120.00878095626831,240,0,0,92,1596630.2833333337,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.9,0.9,0.9,7765549.218953423,1578009.8333333337,240,0,83,0,22.005821856836814,319.5617003681235,7765549.218953423,5579091.89786563,7765549.218953423,0.28155861993010023,True,120.05030393600464,240,0,0,83,1578009.8333333337,0.0,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.9,0.9,0.9,39609030.7168788,2973779.007142857,216,0,29,216,18.72918733624749,,39609030.7168788,39609030.71687884,39609030.7168788,-9.405153903133602e-16,False,0.3110818862915039,216,0,216,29,2973779.007142857,0.0,840431.9903571429,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,MaxRank,maxrank,maxrank,0.4,0.2,0.3,0.2,0.9,0.9,0.9,22617837.87174034,2781476.411904762,182,0,31,182,10.325398844225042,,22617837.87174034,22617837.87174032,22617837.87174034,9.882351229822312e-16,False,0.3177189826965332,182,0,182,31,2781476.411904762,0.0,840427.3521428572,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,CI,ci,ci,0.4,0.2,0.3,0.2,0.9,0.9,0.9,20614247.377965543,2789804.3404761907,190,0,30,190,8.507157914915426,,20614247.377965543,20614247.377965532,20614247.377965543,5.421430474988657e-16,False,0.31406116485595703,190,0,190,30,2789804.3404761907,0.0,840431.0057142857,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,Co-Optimized,co_optimized,co_optimized,0.4,0.2,0.3,0.2,0.9,0.9,0.9,745843.6992295384,2222583.8285714285,165,0,58,165,,,745843.6992295384,745843.6992295384,745843.6992295384,0.0,False,0.07206606864929199,165,0,165,58,2222583.8285714285,0.0,840432.2229545454,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d0p9__expid0__3df73e5308,0,Planning-only,planning_only,planning_only,0.4,0.2,0.3,0.2,0.9,0.9,0.9,0.0,2277006.9164285716,240,160,4,0,,,0.0,0.0,0.0,0.0,False,0.04024386405944824,240,160,0,4,2277006.9164285716,825290.9979545453,0.0,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d1__expid0__a56bd0615a,0,Group Conformal (random),group_conformal_random,group_conformal_random,0.4,0.2,0.3,0.2,0.9,0.9,1.0,4733972.491000201,1525623.0238095238,169,2,62,41,8.32859866126265,146.2258781249679,4733972.491000201,4754612.677020064,4733972.491000201,-0.004360013933140138,False,23.865050077438354,169,2,41,62,1525623.0238095238,188125.2,652233.6,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d1__expid0__a56bd0615a,0,Group Conformal (fixed),group_conformal_fixed,group_conformal_fixed,0.4,0.2,0.3,0.2,0.9,0.9,1.0,6568158.330415549,1631905.0904761904,182,2,72,44,15.283223930452401,233.17280126137774,6568158.330415549,6728941.093097351,6568158.330415549,-0.02447912407002368,False,57.99715209007263,182,2,44,72,1631905.0904761904,22601.55,817703.4333333332,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d1__expid0__a56bd0615a,0,Group Conformal (oracle),group_conformal_oracle,group_conformal_oracle,0.4,0.2,0.3,0.2,0.9,0.9,1.0,7792210.832252055,1566408.473809524,240,0,73,46,22.005821856836814,319.5617003681235,7792210.832252055,8192360.408290265,7792210.832252055,-0.051352508890286405,False,37.31221294403076,240,0,46,73,1566408.473809524,0.0,840051.9333333333,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
a0p4__C0p3__B0p2__W0p2__ae0p9__g0p9__d1__expid0__a56bd0615a,0,Bonferroni,bonferroni,bonferroni,0.4,0.2,0.3,0.2,0.9,0.9,1.0,42289780.7068082,2994264.3404761907,200,4,27,196,18.72918733624749,,42289780.7068082,42289780.70680824,42289780.7068082,-8.808961021314027e-16,False,0.33884501457214355,200,4,196,27,2994264.3404761907,9033.300000000001,831340.655952381,160.60000000000002,240.89999999999998,840437.3147835498,0.2,0.3,0.2,0.9,0.9,5,grid,,,
